CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
65285,CÃES,PEQUENO,FILHOTE,0.00263%
332882,CÃES,PEQUENO,FILHOTE,0.00015%
2538,CÃES,PEQUENO,FILHOTE,0.00015%
318755,CÃES,PEQUENO,FILHOTE,0.00015%
318898,CÃES,PEQUENO,FILHOTE,0.00015%
320879,CÃES,PEQUENO,FILHOTE,0.00015%
325026,CÃES,PEQUENO,FILHOTE,0.00015%
306311,CÃES,PEQUENO,FILHOTE,0.00015%
329547,CÃES,PEQUENO,FILHOTE,0.00015%
333315,CÃES,PEQUENO,FILHOTE,0.00093%
326688,CÃES,PEQUENO,FILHOTE,0.00015%
327433,CÃES,PEQUENO,FILHOTE,0.00015%
328799,CÃES,PEQUENO,FILHOTE,0.00031%
319159,CÃES,PEQUENO,FILHOTE,0.00031%
319395,CÃES,PEQUENO,FILHOTE,0.00015%
320828,CÃES,PEQUENO,FILHOTE,0.00015%
3253,CÃES,PEQUENO,FILHOTE,0.00031%
21798,CÃES,PEQUENO,FILHOTE,0.00015%
306872,CÃES,PEQUENO,FILHOTE,0.00031%
13698,CÃES,PEQUENO,FILHOTE,0.00015%
307320,CÃES,PEQUENO,FILHOTE,0.00015%
331666,CÃES,PEQUENO,FILHOTE,0.00031%
307033,CÃES,PEQUENO,FILHOTE,0.00031%
333699,CÃES,PEQUENO,FILHOTE,0.00015%
313470,CÃES,PEQUENO,FILHOTE,0.00015%
32834,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00046%
326109,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
329692,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
330697,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
305700,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00093%
326177,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00124%
325489,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
327871,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00062%
330749,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00015%
314192,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
319889,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
56296,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
331835,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
301957,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
63583,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
301216,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00015%
326491,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
331090,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
333295,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00093%
312969,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
305689,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
313270,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
309819,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
59946,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
319830,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
305331,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
330562,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
269622,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
267466,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
270132,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
16305,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
325741,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
16414,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
320155,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
331642,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
305750,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
328028,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00232%
305891,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330389,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
268486,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
325637,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
329407,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
317796,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
313303,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
328935,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
329106,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00031%
26107,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
305773,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
327924,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
317004,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330898,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
20568,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
325913,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
328919,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
329501,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330344,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
333517,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
319418,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
316927,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
269393,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00108%
319379,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00093%
330070,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330351,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00093%
301875,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
331863,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332337,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
333468,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
333841,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
334085,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
324860,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
268044,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
331771,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332484,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
327672,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
318721,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
319480,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
320034,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
325231,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
18592,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
326606,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
327222,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
65126,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
330380,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
57937,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332283,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
302591,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
56002,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
301238,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330223,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
331800,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
333202,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
333608,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
326241,GATOS,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00062%
329515,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
331985,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
329661,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
21117,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00062%
302619,CÃES,PEQUENO,ADULTO,0.00015%
314311,CÃES,PEQUENO,ADULTO,0.00046%
324241,CÃES,PEQUENO,ADULTO,0.00015%
323647,CÃES,PEQUENO,ADULTO,0.00015%
321246,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
330909,CÃES,PEQUENO,FILHOTE,0.00015%
320948,CÃES,PEQUENO,FILHOTE,0.00015%
59894,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
17835,CÃES,MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
19644,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
58500,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
329874,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
330027,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
334047,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
305229,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
324139,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
319625,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
323766,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
316787,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00139%
326646,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
327250,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00170%
320632,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
328239,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
332851,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
56088,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
312441,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
24513,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00108%
11529,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
57781,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
6836,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00372%
303310,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
270428,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
63522,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
324869,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00201%
326813,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
328171,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
317753,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00573%
310371,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
19055,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
63039,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
331487,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
325020,CÃES,PEQUENO,ADULTO|SÊNIOR,0.00031%
318798,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
301798,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
323602,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
309608,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00217%
326456,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
57357,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
329417,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
58164,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
323764,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
333046,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
20619,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
331179,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
268418,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
267596,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
13679,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
320354,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
313123,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00015%
317456,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
318663,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
317412,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
267302,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
302852,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
319236,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
20073,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
302557,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
55651,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
59848,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00263%
301443,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
17256,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
319761,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
320298,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
308059,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
271014,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
326984,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
328159,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
329068,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
330371,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332957,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00093%
326983,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
56003,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
330879,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
332626,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
328036,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
329520,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
270998,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
329634,CÃES,PEQUENO|MÉDIO,ADULTO,0.00093%
301979,CÃES,PEQUENO|MÉDIO,ADULTO,0.00031%
59952,CÃES,PEQUENO|MÉDIO,ADULTO,0.00015%
28434,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
332705,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
312543,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
333796,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
270508,CÃES,PEQUENO,ADULTO,0.00031%
328589,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
329977,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
315026,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00108%
331120,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
322119,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00201%
332254,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
302011,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
327695,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
329183,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
318545,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
320547,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
28505,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
305473,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
333161,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
307969,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
326577,CÃES,PEQUENO|MÉDIO,ADULTO,0.00046%
330703,CÃES,PEQUENO,ADULTO,0.00062%
269959,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
320097,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
323893,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
326050,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
325721,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00046%
326962,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
321098,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00031%
328580,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
328865,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
329471,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
331056,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
332062,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
332232,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00031%
271584,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
307313,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
317359,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00031%
319672,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
319970,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
321215,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
325796,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
327525,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
328633,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
328527,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
328971,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
333019,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
333909,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00015%
321094,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
3054,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
309679,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
308056,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
18112,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
331394,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
324402,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
14118,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
309288,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
326257,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
301926,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
319632,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
301820,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
324381,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
12708,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
313686,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
330456,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
332646,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
332639,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
333629,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
320174,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
315463,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
320490,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
330207,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
328038,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
328258,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
328591,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
309017,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
326463,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
16579,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00031%
334321,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00015%
320332,CÃES,PEQUENO,ADULTO,0.00015%
63192,CÃES|GATOS,PEQUENO,ADULTO|SÊNIOR,0.00046%
314730,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
328181,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
327829,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
318093,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
314836,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
315376,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
269368,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00062%
267500,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00015%
329461,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00015%
325083,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
13956,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00263%
64781,CÃES,PEQUENO,ADULTO,0.00015%
317494,CÃES,PEQUENO,ADULTO,0.00077%
62620,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
57625,CÃES,PEQUENO,ADULTO,0.00046%
330471,CÃES,PEQUENO,FILHOTE,0.00232%
308514,CÃES,PEQUENO,ADULTO,0.00015%
319873,CÃES,PEQUENO,ADULTO,0.00031%
13955,CÃES,PEQUENO,ADULTO,0.00155%
312941,CÃES,PEQUENO,ADULTO,0.00015%
329879,CÃES,PEQUENO,ADULTO,0.00015%
331767,CÃES,PEQUENO,ADULTO,0.00015%
309506,CÃES,PEQUENO,FILHOTE,0.00015%
28492,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
14503,CÃES|GATOS,PEQUENO,ADULTO,0.00077%
317873,CÃES,PEQUENO,ADULTO,0.00155%
14211,CÃES,PEQUENO,ADULTO,0.00031%
320313,CÃES,PEQUENO,ADULTO,0.00015%
57858,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
329310,CÃES,PEQUENO,ADULTO,0.00015%
319331,CÃES,PEQUENO,FILHOTE,0.00015%
59998,CÃES,PEQUENO,FILHOTE,0.00062%
