CODCLI,CODPROD,EAN,PRODUTO,ESPECIE,PORTE,IDADE,DEPARTAMENTO,DT_VENDA,QT_VENDA
315899,261372,7899090117223,AREIA HIGIÊNICA SANITÁRIA CAT MIA PERFUMADA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
1,261372,7899090117223,AREIA HIGIÊNICA SANITÁRIA CAT MIA PERFUMADA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
17697,261372,7899090117223,AREIA HIGIÊNICA SANITÁRIA CAT MIA PERFUMADA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
17166,261372,7899090117223,AREIA HIGIÊNICA SANITÁRIA CAT MIA PERFUMADA PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,5
19397,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
317760,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,10
7189,2099,7896029022269,RAÇÃO ÚMIDA PEDIGREE SACHÊ FRANGO AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
7189,17192,7896029022245,RAÇÃO ÚMIDA PEDIGREE SACHÊ CARNE AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
7189,25597,7896029022276,RAÇÃO ÚMIDA PEDIGREE SACHÊ CORDEIRO AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
317521,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
269867,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
270146,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,5
269676,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,15
271067,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,10
25798,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
28551,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
317771,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
1,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
311863,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
18541,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,10
17743,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,8
22434,261591,7908320400186,RAÇÃO SECA HERCOSUL BIOFRESH PARA CÃES FILHOTES RAÇAS PEQUENAS E MINI 1KG,CÃES,PEQUENO,FILHOTE,ALIMENTOS,00:00.0,1
33567,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,5
59611,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,4
62325,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,15
16402,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
1,261371,7899090117216,AREIA HIGIÊNICA SANITÁRIA CAT MIA TRADICIONAL PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
57885,18483,7897907600326,AREIA HIGIÊNICA SANITÁRIA KAT BOM GRANULADO NATURAL PARA GATOS 3 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,4
307468,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
307468,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
302155,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
19642,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
17911,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
15597,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
269810,54432,7896273805878,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
1,54434,7896273800033,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,4
32944,54434,7896273800033,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
270984,54434,7896273800033,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
21646,54434,7896273800033,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
19816,17192,7896029022245,RAÇÃO ÚMIDA PEDIGREE SACHÊ CARNE AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,3
316555,54434,7896273800033,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT CLASSIC PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,4
313459,54433,7896273808244,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT FLORAL PARA GATOS 12 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
21457,55111,7896273808664,AREIA HIGIÊNICA SANITÁRIA KELCO PIPICAT ULTRA DRY PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
306507,266109,7898144560381,AREIA HIGIÊNICA SANITÁRIA PROGATO CLÁSSICA PERFUMADO PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
3001,260961,7898144560244,"AREIA HIGIÊNICA SANITÁRIA PROGATO SENSITIVE COM PATAS SENSÍVEIS PARA GATOS 1,8KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,4
1,266193,7898911195112,ARROZ REALENGO BRANCO 5KG PARA CAES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,266193,7898911195112,ARROZ REALENGO BRANCO 5KG PARA CAES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
18416,266193,7898911195112,ARROZ REALENGO BRANCO 5KG PARA CAES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,53845,7898490097869,BANDEJA FURACÃO PET BANHEIRA GATO FURBA VERMELHA,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
21457,266484,7898657610078,BANDEJA HIGIÊNICA MMA PET BANHEIRA DE GATO SIMPLES - CINZA,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,55700,7898949961048,BANDEJA SANITÁRIA FAMÍLIA DE ESTIMAÇÃO PARA GATO,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
57885,55700,7898949961048,BANDEJA SANITÁRIA FAMÍLIA DE ESTIMAÇÃO PARA GATO,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
317416,55727,7896359019090,BANDEJA SANITÁRIA SANREMO GATO PLÁSTICO AZUL,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,261163,7898917535332,BANHEIRA JEL PLAST LEITOSA OVAL G 400ML,PÁSSAROS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,261163,7898917535332,BANHEIRA JEL PLAST LEITOSA OVAL G 400ML,PÁSSAROS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,3
269810,260334,7899800307692,BBB PET ADESIVO TIRA PELOS,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
16361,261188,7908396724124,BEBEDOURO JEL PLAST BEIJA FLOR LUXO POLEIRO 250ML,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,261153,7908396715665,BEBEDOURO JEL PLAST SIMILAR G 75ML,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,56105,7898953642391,BEBEDOURO VIDA MANSA POLIPROPILENO RP AZUL 2L,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,261715,7896273806165,BIFINHO KELDOG CARNE E CEREAIS SL 55G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
22790,260428,7896273808671,BISCOITO KELCO KELDOG + CROK INTEGRAL PARA CÃES 400 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
302238,55099,7896273808848,BISCOITO KELCO KELDOG + CROK ORIGINAL PARA CÃES 400 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,267208,4267208001024,BISCOITO PARA CÃES PET EAT LOMBINHO C/ AMEIXA 100G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
32880,6942,7898923563800,"RAÇÃO SECA DOG EXCELLENCE PARA CÃES SÊNIOR RAÇAS PEQUENAS 10,1KG",CÃES,PEQUENO,SÊNIOR,ALIMENTOS,00:00.0,1
1,343,7896029041949,BISCOITO PEDIGREE BISCROK JÚNIOR PARA CÃES FILHOTES 300 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,ALIMENTOS,00:00.0,1
19235,1789,7896029043394,BISCOITO PEDIGREE BISCROK MARROBONE PARA CÃES ADULTO 200 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,ALIMENTOS,00:00.0,1
12578,13891,7896029041963,BISCOITO PEDIGREE BISCROK MARROBONE PARA CÃES ADULTOS CARNE 500 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,ALIMENTOS,00:00.0,1
1,259999,7898948712016,BISCOITO PETDOG CROCK PARA CÃES FILHOTES 250 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,ALIMENTOS,00:00.0,2
22161,260003,7898948712443,BISCOITO PETDOG NATURAL FIT PARA CÃES 150 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,260000,7898948712153,BISCOITO PETDOG NATURAL FRUTAS VERMELHAS PARA CÃES 150 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
19235,54053,7898939789669,BISCOITO PREMIATTA CLASSCROCK BUCAL PARA CÃES  250G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,266236,7898510457659,RAÇÃO SECA HERCOSUL THREE DOGS PREMIUM ESPECIAL ORIGINAL PARA CÃES FILHOTES RAÇAS MÉDIAS E GRANDES 15 KG,CÃES,MÉDIO|GRANDE,FILHOTE,ALIMENTOS,00:00.0,1
1,258408,7898510457574,RAÇÃO SECA HERCOSUL THREE DOGS PREMIUM ESPECIAL ORIGINAL PARA CÃES ADULTOS RAÇAS MÉDIAS E GRANDES 15KG,CÃES,MÉDIO|GRANDE,ADULTO,ALIMENTOS,00:00.0,1
22434,260284,7899800306787,BOLA BBB PET SNACK BLISTER,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,51245,7898948001998,BOLINHA BBB PET CRAVINHO,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
317663,5399,7898930766546,BRINQUEDO AMERICAN PETS BOLA CAT TOY COM GUIZO,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,9763,7898491037062,BRINQUEDO AMERICAN PETS CAT FISH FUN,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,15135,7898930766935,BRINQUEDO AMERICAN PETS CAT TOY RATINHO COLORIDO PENAS E FIXADOR C/ FELTRO,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
306403,261992,7899558701223,BRINQUEDO AMERICAN PETS FRANGUINHO - VINIL,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
33349,1819,7898930766843,BRINQUEDO AMERICAN PETS RATINHO REAL COM APITO - VINIL,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,260293,7899800305353,BRINQUEDO BBB PET COXA DE FRANGO ECONÔMICA,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,2455,7898923563428,RAÇÃO SECA DOG EXCELLENCE SUPER PREMIUM PARA CÃES ADULTOS RAÇAS GRANDES FRANGO 15 KG,CÃES,GRANDE,ADULTO,ALIMENTOS,00:00.0,1
1,260304,7899800305346,BRINQUEDO BBB PET HALTERES OSSO ECONÔMICO G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
317268,53937,7898491033156,BRINQUEDO CHALESCO BOLA PETISCO PARA RAÇÃO,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
317268,18615,7629186803569,BRINQUEDO CORDA FORMATO 8 - 356 - 352 PETSTOCK,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
309060,18615,7629186803569,BRINQUEDO CORDA FORMATO 8 - 356 - 352 PETSTOCK,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,18600,7897348205708,BISCOITO PREMIER COOKIE PARA CÃES ADULTOS PEQUENO PORTE 250 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
1,259400,7898301215598,BRINQUEDO LCM ANEL BORRACHA MACIÇO EXTRA FORTE G 150MM,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,4642,7898301210425,BRINQUEDO LCM BOLA PATA OSSO,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
21896,55637,7898947774701,BRINQUEDO PET GAMES MORDEDOR ESCOVA PET - CORES SORTIDAS - TAM.P,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
22161,260821,7629186803552,BRINQUEDO PETSTOCK CORDA BOLA TENIS,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,266053,7897571100962,BRINQUEDO STRONG OSSO 02 VERMELHO DURO,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,266886,7908346302488,CAIXA DE TRANSPORTE BRINQPET N1 ROSA,CÃES|GATOS,PEQUENO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,260256,7898657610115,CAIXA DE TRANSPORTE MMA PET PARA CÃES E GATOS 44X31X27 - ROSA - Nº1,CÃES|GATOS,PEQUENO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
13308,7014,7898274762921,CAIXA DE TRANSPORTE MOKOI PARA CÃES E GATOS -VERMELHA - Nº5,CÃES|GATOS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,5540,7898923563602,"RAÇÃO SECA DOG EXCELLENCE PARA CÃES ADULTOS RAÇAS PEQUENAS SALMÃO 10,1 KG",CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
17916,259608,2000000000011,CAMA JULIE PUPPY NEW CAT TAMANHO ÚNICO,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,55706,7898949961123,CANECA DOSADORA FAMÍLIA DE ESTIMAÇÃO 450ML,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
13348,13171,7898056650118,CAPA P/ GAIOLA N.05,PÁSSAROS,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
15576,55239,7898910121549,CEDAN CANARIO DA TERRA 20 X500G,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,2
16744,55241,7898910124342,CEDAN CURIO E BICUDO 20 X500 G,PÁSSAROS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,5040,7897936913039,BEBEDOURO PLASTICO GRANDE MR. PET PARA PASSAROS ,PÁSSAROS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,260105,7899456800318,COLAR ELIZABETANO RM COLARES ROSA Nº09,CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
9455,5476,7899525402115,COLAR GARRA FILA  PUNHO AMORTIZADOR CORRENTE SANTO,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
25207,56032,7898186005819,BIMECTIN 50ML IVERMECTINA 1% BOVINA,SEM ESPÉCIE,SEM PORTE,SEM IDADE,FARMÁCIA,00:00.0,1
17916,6745,7898274760941,COLCHONETE LAVÁVEL MOKOI Nº 7,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
62487,1815,7896185907004,COLEIRA ANTIPULGAS E CARRAPATOS MSD SCALIBOR ANTIPARASITAS 48 CM - TAM. M - PARA CÃES,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
6984,1467,7896185907011,COLEIRA ANTIPULGAS E CARRAPATOS MSD SCALIBOR ANTIPARASITAS 63 CM - TAM.G - PARA CÃES,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
25940,1467,7896185907011,COLEIRA ANTIPULGAS E CARRAPATOS MSD SCALIBOR ANTIPARASITAS 63 CM - TAM.G - PARA CÃES,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
302628,13649,7898019861209,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 48 CM - TAM.P E M,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
55967,53786,7896029052334,PETISCO PEDIGREE DENTASTIX STICK CUIDADO ORAL PARA CÃES ADULTOS RAÇAS PEQUENAS 110 G - 7 UNIDADES,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,2
55967,14179,7896029043387,BISCOITO PEDIGREE BISCROK MINI PARA CÃES ADULTOS RAÇAS PEQUENAS 500 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
